sentence,prediction,ground_true,预测,正确,fold_0_top2,fold_1_top2,fold_2_top2,fold_3_top2,fold_4_top2,fold_5_top2,fold_6_top2,fold_7_top2,fold_8_top2,fold_9_top2
你 这 新闻 有点,17,3,news,chat,"('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'chat')","('chat', 'news')","('news', 'chat')","('news', 'chat')","('news', 'chat')"
真 好看 啊,3,3,chat,chat,"('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'epg')","('chat', 'epg')","('chat', 'video')","('chat', 'video')","('chat', 'epg')","('chat', 'video')"
我 想 有 一个 男朋友,3,3,chat,chat,"('chat', 'music')","('chat', 'video')","('chat', 'music')","('chat', 'video')","('chat', 'map')","('chat', 'music')","('chat', 'video')","('chat', 'music')","('chat', 'music')","('chat', 'music')"
这 附近 有 格林 豪泰 酒店 吗 ， 你 帮 我 找 一下 吧,13,13,map,map,"('map', 'chat')","('chat', 'map')","('map', 'chat')","('chat', 'map')","('map', 'chat')","('map', 'chat')","('chat', 'map')","('map', 'flight')","('chat', 'map')","('map', 'chat')"
你 欢喜 就 好 你 发 个 语音 吧 都 十 分钟 后 回来,3,15,chat,message,"('chat', 'message')","('chat', 'music')","('chat', 'email')","('chat', 'schedule')","('chat', 'calc')","('chat', 'datetime')","('chat', 'app')","('chat', 'music')","('chat', 'epg')","('chat', 'music')"
妈妈 快 过 生日 了 ， 生日 蛋糕 怎么 做,6,6,cookbook,cookbook,"('cookbook', 'chat')","('cookbook', 'chat')","('chat', 'cookbook')","('cookbook', 'epg')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'music')"
刚 吃 完 饭 你 想 让 我 吐 吗,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'video')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'epg')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'video')"
给 我 查找 联系人 李三 ， 很 长 时间 没 联系 他 了,5,5,contacts,contacts,"('contacts', 'message')","('contacts', 'chat')","('contacts', 'datetime')","('contacts', 'chat')","('contacts', 'schedule')","('contacts', 'message')","('contacts', 'chat')","('message', 'contacts')","('chat', 'contacts')","('contacts', 'message')"
你 会 背唐诗 吗 ， 背 一 首 给 我 听听,19,19,poetry,poetry,"('poetry', 'music')","('poetry', 'music')","('chat', 'music')","('poetry', 'chat')","('music', 'poetry')","('chat', 'poetry')","('chat', 'poetry')","('poetry', 'music')","('chat', 'music')","('poetry', 'music')"
地球 上 有 多少 水,3,3,chat,chat,"('chat', 'calc')","('chat', 'calc')","('chat', 'datetime')","('chat', 'calc')","('chat', 'calc')","('chat', 'calc')","('chat', 'cookbook')","('chat', 'website')","('chat', 'calc')","('chat', 'calc')"
我 去 学习 啦,3,3,chat,chat,"('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'translation')","('chat', 'map')","('chat', 'map')","('chat', 'website')","('chat', 'video')"
菜 不 菜,6,3,cookbook,chat,"('cookbook', 'chat')","('chat', 'cookbook')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('chat', 'cookbook')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')"
你 真 笨 呀,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'epg')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'telephone')","('chat', 'weather')","('chat', 'weather')","('chat', 'cookbook')","('chat', 'cookbook')"
你 精通 法语 吗 ？ 晚安 用 法语 怎么 说,26,26,translation,translation,"('translation', 'poetry')","('translation', 'poetry')","('translation', 'chat')","('translation', 'app')","('translation', 'match')","('translation', 'chat')","('translation', 'poetry')","('translation', 'poetry')","('translation', 'poetry')","('translation', 'weather')"
下午 3点 以后 我 还有 什么 行程 安排 吗,3,22,chat,schedule,"('chat', 'schedule')","('chat', 'schedule')","('chat', 'epg')","('chat', 'schedule')","('chat', 'schedule')","('chat', 'epg')","('chat', 'epg')","('chat', 'schedule')","('chat', 'schedule')","('chat', 'schedule')"
自 已 滚,13,3,map,chat,"('map', 'email')","('email', 'chat')","('map', 'message')","('map', 'email')","('map', 'website')","('email', 'stock')","('map', 'website')","('map', 'email')","('website', 'email')","('email', 'news')"
谁 是 小猫,3,3,chat,chat,"('chat', 'translation')","('chat', 'epg')","('chat', 'datetime')","('chat', 'riddle')","('chat', 'map')","('chat', 'datetime')","('chat', 'weather')","('chat', 'weather')","('chat', 'map')","('chat', 'datetime')"
那 你 讲 呀,3,3,chat,chat,"('chat', 'translation')","('chat', 'epg')","('chat', 'music')","('chat', 'riddle')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'music')","('chat', 'translation')","('chat', 'translation')","('chat', 'video')"
今天 高数 不 及格,26,3,translation,chat,"('translation', 'chat')","('chat', 'translation')","('translation', 'datetime')","('translation', 'poetry')","('translation', 'chat')","('translation', 'datetime')","('chat', 'translation')","('translation', 'datetime')","('translation', 'datetime')","('translation', 'chat')"
去 看看 动漫 吧,28,28,video,video,"('video', 'cinemas')","('video', 'cinemas')","('video', 'cinemas')","('video', 'cinemas')","('video', 'cinemas')","('video', 'cinemas')","('video', 'website')","('video', 'music')","('video', 'cinemas')","('video', 'cinemas')"
我 要 去 安庆,13,13,map,map,"('map', 'train')","('map', 'tvchannel')","('map', 'tvchannel')","('map', 'chat')","('map', 'tvchannel')","('map', 'train')","('map', 'chat')","('map', 'tvchannel')","('map', 'chat')","('map', 'poetry')"
想 坐 飞机 去 上海 ， 帮 我 查 下 到 上海 的 机票,10,10,flight,flight,"('flight', 'train')","('flight', 'tvchannel')","('flight', 'website')","('flight', 'train')","('flight', 'schedule')","('flight', 'chat')","('flight', 'telephone')","('flight', 'tvchannel')","('flight', 'train')","('flight', 'train')"
去 咸阳 怎么 走,13,13,map,map,"('map', 'chat')","('map', 'poetry')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'bus')","('map', 'chat')","('map', 'chat')"
你 没 看 懂,3,3,chat,chat,"('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')"
我 还 想 猜 字 谜 ， 你 能 再 出 一个 吗,21,21,riddle,riddle,"('riddle', 'website')","('riddle', 'chat')","('riddle', 'chat')","('riddle', 'chat')","('chat', 'riddle')","('chat', 'riddle')","('chat', 'riddle')","('chat', 'riddle')","('riddle', 'chat')","('riddle', 'chat')"
宁波 有 啥 好吃 的,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')"
我们 分开 吧,3,3,chat,chat,"('chat', 'map')","('chat', 'epg')","('chat', 'music')","('chat', 'riddle')","('chat', 'map')","('chat', 'datetime')","('chat', 'schedule')","('chat', 'epg')","('chat', 'tvchannel')","('chat', 'music')"
我 要 打 死 你,3,3,chat,chat,"('chat', 'video')","('chat', 'video')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'video')","('chat', 'telephone')","('chat', 'video')"
我 想 听 新闻 ， 帮 我 查 下 今天 的 新闻 吧,17,17,news,news,"('news', 'radio')","('news', 'weather')","('news', 'music')","('news', 'radio')","('news', 'epg')","('news', 'email')","('news', 'radio')","('news', 'map')","('news', 'video')","('news', 'email')"
帮 我 添加 联系人 李建 ， 号码 是 18856562323,5,5,contacts,contacts,"('contacts', 'message')","('contacts', 'schedule')","('contacts', 'lottery')","('contacts', 'app')","('contacts', 'cookbook')","('contacts', 'telephone')","('contacts', 'lottery')","('contacts', 'health')","('contacts', 'cookbook')","('contacts', 'cookbook')"
冲 你 这 句 虎丘,19,3,poetry,chat,"('poetry', 'video')","('poetry', 'map')","('poetry', 'chat')","('chat', 'poetry')","('poetry', 'chat')","('poetry', 'chat')","('chat', 'poetry')","('map', 'poetry')","('poetry', 'chat')","('poetry', 'chat')"
你 乳房 吗,3,3,chat,chat,"('chat', 'health')","('chat', 'datetime')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'datetime')","('chat', 'weather')","('chat', 'health')","('chat', 'health')","('chat', 'datetime')"
你 喜欢 听 什么 歌,3,3,chat,chat,"('music', 'chat')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')"
周三 是 我 儿子 生日 ， 麻烦 提醒 我 下,22,22,schedule,schedule,"('schedule', 'weather')","('schedule', 'epg')","('schedule', 'epg')","('schedule', 'epg')","('schedule', 'chat')","('schedule', 'datetime')","('schedule', 'contacts')","('schedule', 'epg')","('schedule', 'epg')","('schedule', 'chat')"
我 想 用 阿拉伯语 说 下午 好 ， 该 怎么 说 啊,26,26,translation,translation,"('translation', 'poetry')","('translation', 'schedule')","('translation', 'chat')","('translation', 'cookbook')","('translation', 'map')","('translation', 'chat')","('translation', 'chat')","('translation', 'cookbook')","('translation', 'map')","('translation', 'music')"
我 讲 了 一个 故事,3,3,chat,chat,"('chat', 'epg')","('video', 'chat')","('chat', 'music')","('riddle', 'novel')","('chat', 'video')","('chat', 'music')","('novel', 'chat')","('novel', 'music')","('video', 'novel')","('chat', 'music')"
会算 乘法 吗 ？ 35 乘 以 3 再 乘 以 2 等于 多少 啊,2,2,calc,calc,"('calc', 'chat')","('calc', 'lottery')","('calc', 'schedule')","('calc', 'poetry')","('calc', 'news')","('calc', 'chat')","('calc', 'chat')","('calc', 'music')","('calc', 'lottery')","('calc', 'flight')"
闭嘴闭 嘴 闭 嘴 闭嘴,3,3,chat,chat,"('chat', 'health')","('chat', 'riddle')","('chat', 'music')","('chat', 'riddle')","('chat', 'health')","('chat', 'music')","('chat', 'translation')","('chat', 'translation')","('chat', 'health')","('chat', 'translation')"
帮 我 打开 短信 ， 我 要 查看 最新 的 短信,15,15,message,message,"('message', 'email')","('message', 'telephone')","('message', 'email')","('message', 'website')","('message', 'email')","('message', 'email')","('message', 'email')","('message', 'email')","('message', 'email')","('message', 'email')"
可以 帮 我 把 短信 打开 吗 ， 我 想 看看 最近 的 信息,15,15,message,message,"('message', 'email')","('message', 'video')","('message', 'email')","('message', 'website')","('message', 'email')","('message', 'email')","('message', 'chat')","('message', 'video')","('message', 'email')","('message', 'email')"
男生 还是 呢 女生,3,3,chat,chat,"('chat', 'health')","('chat', 'epg')","('chat', 'epg')","('chat', 'riddle')","('chat', 'map')","('chat', 'epg')","('chat', 'novel')","('chat', 'website')","('chat', 'epg')","('chat', 'datetime')"
就 打击 我,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'website')","('chat', 'health')","('chat', 'video')","('chat', 'tvchannel')","('chat', 'tvchannel')","('chat', 'tvchannel')","('chat', 'tvchannel')","('chat', 'website')","('chat', 'video')"
嗯 首 诗 你 会 背 吗,19,3,poetry,chat,"('poetry', 'music')","('poetry', 'chat')","('poetry', 'chat')","('poetry', 'music')","('poetry', 'music')","('chat', 'poetry')","('chat', 'poetry')","('poetry', 'chat')","('chat', 'poetry')","('chat', 'poetry')"
改口 费用 表白,15,3,message,chat,"('message', 'chat')","('message', 'telephone')","('message', 'telephone')","('message', 'chat')","('telephone', 'message')","('message', 'telephone')","('message', 'telephone')","('message', 'telephone')","('message', 'telephone')","('message', 'chat')"
高云翔 最近 出 了 什么 新闻 ， 我 想 了解 一下,17,17,news,news,"('news', 'video')","('news', 'chat')","('news', 'video')","('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'video')","('news', 'video')","('news', 'chat')"
我 是 一个 机器人 可能 没有 性别的 吧,3,3,chat,chat,"('chat', 'health')","('chat', 'video')","('chat', 'epg')","('chat', 'riddle')","('chat', 'app')","('chat', 'app')","('chat', 'riddle')","('chat', 'riddle')","('chat', 'video')","('chat', 'app')"
太原 理工 你 也 知道 啊,13,3,map,chat,"('map', 'chat')","('chat', 'map')","('chat', 'map')","('map', 'chat')","('map', 'chat')","('chat', 'map')","('chat', 'map')","('map', 'train')","('map', 'music')","('map', 'chat')"
我 今天 考试 得 了 零分,26,3,translation,chat,"('translation', 'poetry')","('translation', 'schedule')","('chat', 'datetime')","('translation', 'datetime')","('translation', 'datetime')","('translation', 'datetime')","('translation', 'schedule')","('translation', 'lottery')","('translation', 'datetime')","('translation', 'chat')"
你 去 问问 吧,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'video')","('chat', 'map')","('chat', 'telephone')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')"
佩服 死 你 来,3,3,chat,chat,"('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'app')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')"
我 想 买 从 合肥 到 上海 的 汽车票,25,1,train,bus,"('train', 'flight')","('train', 'flight')","('train', 'flight')","('train', 'flight')","('train', 'bus')","('train', 'flight')","('train', 'map')","('train', 'map')","('train', 'flight')","('train', 'flight')"
其实 笨 很 可爱 的,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'video')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'music')","('chat', 'weather')","('chat', 'weather')","('chat', 'cookbook')","('chat', 'weather')"
最近 上映 的 电影 哪些 比较 好看 啊 ， 给 我 推荐 一下,28,28,video,video,"('cinemas', 'video')","('video', 'cinemas')","('video', 'cinemas')","('video', 'cinemas')","('cinemas', 'video')","('cinemas', 'video')","('video', 'cinemas')","('video', 'cinemas')","('cinemas', 'video')","('video', 'cinemas')"
给 我 推荐 几 部 好看 的 小说,18,18,novel,novel,"('novel', 'video')","('novel', 'video')","('novel', 'video')","('novel', 'chat')","('novel', 'video')","('novel', 'chat')","('novel', 'chat')","('novel', 'video')","('novel', 'app')","('novel', 'chat')"
你 喜欢 小丸子,3,3,chat,chat,"('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')"
盼盼 法式 小 面包 好吃 ， 有 做 那种 面包 的 配方 么,6,6,cookbook,cookbook,"('cookbook', 'tvchannel')","('cookbook', 'cinemas')","('cookbook', 'chat')","('cookbook', 'health')","('cookbook', 'radio')","('cookbook', 'chat')","('cookbook', 'website')","('cookbook', 'chat')","('cookbook', 'flight')","('cookbook', 'cinemas')"
春节 就 要 到 了,7,3,datetime,chat,"('datetime', 'poetry')","('datetime', 'flight')","('datetime', 'news')","('schedule', 'datetime')","('datetime', 'map')","('train', 'datetime')","('map', 'datetime')","('datetime', 'flight')","('datetime', 'flight')","('datetime', 'flight')"
到 了 车站 怎么 去 哈工大,13,13,map,map,"('map', 'bus')","('map', 'train')","('map', 'train')","('map', 'train')","('map', 'contacts')","('map', 'train')","('map', 'train')","('map', 'bus')","('map', 'train')","('map', 'bus')"
怎么 去 中山路 呀,13,13,map,map,"('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')"
自古 英雄 出 少年,3,28,chat,video,"('video', 'chat')","('chat', 'video')","('video', 'chat')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('video', 'chat')","('video', 'chat')"
你 有 什么 才艺,3,3,chat,chat,"('chat', 'translation')","('chat', 'epg')","('chat', 'epg')","('chat', 'video')","('chat', 'map')","('chat', 'epg')","('chat', 'video')","('chat', 'epg')","('chat', 'epg')","('chat', 'video')"
老 该 好好 交 了 房租 好 贵 明天 再,3,3,chat,chat,"('chat', 'stock')","('chat', 'stock')","('email', 'chat')","('chat', 'poetry')","('chat', 'flight')","('chat', 'datetime')","('chat', 'weather')","('stock', 'weather')","('chat', 'weather')","('chat', 'music')"
甲状腺 是 什么 呢,3,11,chat,health,"('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')"
