sentence,prediction,ground_true,预测,正确,fold_0_top2,fold_1_top2,fold_2_top2,fold_3_top2,fold_4_top2,fold_5_top2,fold_6_top2,fold_7_top2,fold_8_top2,fold_9_top2
那 你 陪 我 玩 吗,3,3,chat,chat,"('chat', 'weather')","('chat', 'music')","('chat', 'health')","('chat', 'schedule')","('chat', 'music')","('chat', 'translation')","('chat', 'music')","('chat', 'datetime')","('chat', 'map')","('chat', 'riddle')"
小明 找 我 要 张三 的 联系 方式 ， 帮 我 把 张三 的 号码 发给 小明 吧,5,5,contacts,contacts,"('contacts', 'email')","('contacts', 'telephone')","('contacts', 'message')","('contacts', 'message')","('contacts', 'telephone')","('contacts', 'message')","('contacts', 'message')","('contacts', 'telephone')","('contacts', 'chat')","('contacts', 'stock')"
我 现在 要 拼 作业,3,3,chat,chat,"('chat', 'translation')","('chat', 'riddle')","('chat', 'app')","('chat', 'epg')","('chat', 'video')","('chat', 'poetry')","('chat', 'riddle')","('chat', 'video')","('chat', 'riddle')","('chat', 'app')"
合肥 的 防晒 指数 怎么样 ， 帮 我 查 一下,3,29,chat,weather,"('chat', 'weather')","('chat', 'weather')","('chat', 'map')","('chat', 'weather')","('weather', 'chat')","('chat', 'health')","('chat', 'weather')","('weather', 'chat')","('chat', 'weather')","('chat', 'weather')"
能 帮 我 查 电影票 吗,28,4,video,cinemas,"('video', 'cinemas')","('video', 'chat')","('chat', 'video')","('video', 'chat')","('video', 'cinemas')","('video', 'cinemas')","('video', 'cinemas')","('video', 'cinemas')","('chat', 'cinemas')","('video', 'chat')"
我 很 丑 怎么办,3,3,chat,chat,"('chat', 'riddle')","('chat', 'translation')","('chat', 'map')","('chat', 'schedule')","('chat', 'health')","('chat', 'app')","('chat', 'health')","('chat', 'translation')","('chat', 'translation')","('chat', 'health')"
我 要 到 厦门 的 火车票 在 哈尔滨 买,25,25,train,train,"('train', 'chat')","('train', 'chat')","('train', 'map')","('train', 'flight')","('train', 'stock')","('train', 'flight')","('train', 'tvchannel')","('train', 'chat')","('train', 'bus')","('train', 'epg')"
还 没 活 着 惊讶,3,3,chat,chat,"('chat', 'app')","('chat', 'video')","('chat', 'tvchannel')","('chat', 'epg')","('chat', 'music')","('chat', 'tvchannel')","('chat', 'app')","('chat', 'app')","('chat', 'app')","('chat', 'datetime')"
你 知道 抗美援朝 战争 的 事情 吗,3,3,chat,chat,"('chat', 'news')","('chat', 'cookbook')","('chat', 'map')","('chat', 'epg')","('chat', 'video')","('chat', 'epg')","('chat', 'video')","('chat', 'news')","('chat', 'map')","('chat', 'datetime')"
你 就 可以 理解,3,3,chat,chat,"('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'schedule')","('chat', 'translation')","('chat', 'calc')","('chat', 'email')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')"
你 老婆 呢,3,3,chat,chat,"('chat', 'weather')","('chat', 'cookbook')","('chat', 'map')","('chat', 'weather')","('chat', 'music')","('chat', 'weather')","('chat', 'health')","('chat', 'translation')","('chat', 'map')","('chat', 'datetime')"
这 啥 玩意,3,3,chat,chat,"('chat', 'riddle')","('chat', 'cookbook')","('chat', 'tvchannel')","('chat', 'schedule')","('chat', 'health')","('chat', 'translation')","('chat', 'contacts')","('chat', 'translation')","('chat', 'map')","('chat', 'weather')"
我 要 吃饭 去 了,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'tvchannel')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'video')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')"
世界杯 预选赛 什么 时候 啊 ， 我 想 看 一下,14,14,match,match,"('match', 'cookbook')","('match', 'cookbook')","('match', 'epg')","('match', 'epg')","('match', 'epg')","('epg', 'match')","('match', 'chat')","('match', 'news')","('match', 'epg')","('match', 'chat')"
帮 我 进入 OPPO 官网 ， 我 要 了解 一下 OPPO 手机 的 信息,30,30,website,website,"('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')","('app', 'website')"
找 一下 中国银行 这 支 股票 ， 我 要 看 它 这 一个 月 的 走势,23,23,stock,stock,"('stock', 'email')","('stock', 'epg')","('stock', 'app')","('stock', 'calc')","('stock', 'music')","('stock', 'lottery')","('stock', 'contacts')","('stock', 'video')","('stock', 'map')","('stock', 'radio')"
明天 有 世界杯 直播 吗 ， 帮 我 查 一下,9,9,epg,epg,"('epg', 'video')","('epg', 'match')","('epg', 'video')","('epg', 'video')","('epg', 'match')","('epg', 'tvchannel')","('epg', 'match')","('epg', 'video')","('epg', 'match')","('epg', 'news')"
iphone 的 作者 是,3,3,chat,chat,"('chat', 'app')","('app', 'chat')","('chat', 'app')","('chat', 'app')","('cookbook', 'translation')","('chat', 'app')","('chat', 'app')","('chat', 'app')","('chat', 'app')","('app', 'chat')"
我 喜欢 李清照 的 声声 慢 ， 能 给 我 朗诵 一下 吗,19,19,poetry,poetry,"('poetry', 'music')","('poetry', 'music')","('poetry', 'chat')","('poetry', 'music')","('poetry', 'music')","('poetry', 'music')","('poetry', 'music')","('poetry', 'music')","('poetry', 'chat')","('poetry', 'chat')"
那 你 男 的 还 是 女 的,3,3,chat,chat,"('chat', 'weather')","('chat', 'epg')","('chat', 'app')","('chat', 'schedule')","('chat', 'music')","('chat', 'weather')","('chat', 'epg')","('chat', 'datetime')","('chat', 'cookbook')","('chat', 'datetime')"
我 不 知道 聊 什么 啊 无聊,3,3,chat,chat,"('chat', 'translation')","('chat', 'translation')","('chat', 'map')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'epg')","('chat', 'translation')","('chat', 'translation')","('chat', 'weather')"
我 说 难怪 你 叫 笨蛋,3,3,chat,chat,"('chat', 'translation')","('chat', 'epg')","('chat', 'message')","('chat', 'schedule')","('chat', 'translation')","('chat', 'weather')","('chat', 'poetry')","('chat', 'music')","('chat', 'map')","('chat', 'translation')"
你 能 改 吗,3,3,chat,chat,"('chat', 'riddle')","('chat', 'music')","('chat', 'map')","('chat', 'schedule')","('chat', 'health')","('chat', 'weather')","('chat', 'health')","('chat', 'translation')","('chat', 'map')","('chat', 'health')"
我 要 买 车,3,3,chat,chat,"('chat', 'music')","('chat', 'app')","('chat', 'app')","('chat', 'app')","('chat', 'app')","('chat', 'app')","('chat', 'music')","('chat', 'app')","('chat', 'music')","('chat', 'music')"
西北 民族 大学 的 李亚超,3,3,chat,chat,"('chat', 'map')","('chat', 'epg')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('epg', 'tvchannel')"
谁 问 你 黄山 了 呀,3,3,chat,chat,"('chat', 'weather')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'poetry')","('chat', 'map')","('chat', 'poetry')","('chat', 'datetime')","('chat', 'map')","('chat', 'match')"
饭糊 锅 了 怎么办,6,3,cookbook,chat,"('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'health')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')"
明天 的 机票 了,10,10,flight,flight,"('flight', 'chat')","('flight', 'chat')","('flight', 'train')","('flight', 'map')","('flight', 'chat')","('flight', 'cookbook')","('flight', 'epg')","('flight', 'chat')","('flight', 'chat')","('flight', 'chat')"
可以 帮 我 把 wifi 打开 一下 吗,3,3,chat,chat,"('chat', 'app')","('chat', 'app')","('chat', 'app')","('chat', 'website')","('chat', 'app')","('chat', 'app')","('chat', 'app')","('app', 'chat')","('chat', 'app')","('chat', 'app')"
你 知道 的 挺 多 啊,3,3,chat,chat,"('chat', 'riddle')","('chat', 'cookbook')","('chat', 'map')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'map')","('chat', 'health')","('chat', 'translation')","('chat', 'map')","('chat', 'datetime')"
如果 总是 爱 喝酒 怎么办,3,3,chat,chat,"('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')"
别装 老成 好 不好,3,3,chat,chat,"('chat', 'weather')","('chat', 'cookbook')","('chat', 'message')","('chat', 'schedule')","('chat', 'health')","('chat', 'health')","('chat', 'telephone')","('chat', 'translation')","('chat', 'app')","('chat', 'translation')"
哦 为 啥 去 苏州 呢,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')"
你 怎么 能 不 知道,3,3,chat,chat,"('chat', 'telephone')","('chat', 'epg')","('chat', 'tvchannel')","('chat', 'schedule')","('chat', 'cookbook')","('chat', 'weather')","('chat', 'health')","('chat', 'cookbook')","('chat', 'map')","('chat', 'health')"
我 想 看 俄罗斯队 的 比赛 ， 能 帮 我 查 下 俄罗斯队 的 对决表 吗,14,14,match,match,"('match', 'video')","('match', 'cookbook')","('match', 'chat')","('match', 'chat')","('match', 'epg')","('match', 'epg')","('match', 'epg')","('match', 'chat')","('match', 'translation')","('match', 'chat')"
你 的 语料 训练 有 问题,3,3,chat,chat,"('translation', 'chat')","('chat', 'translation')","('translation', 'chat')","('translation', 'chat')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('translation', 'chat')","('chat', 'translation')","('chat', 'translation')"
能 帮 我 把 这个 换 了 斗 地主 退出 吗,3,0,chat,app,"('chat', 'app')","('chat', 'app')","('chat', 'app')","('chat', 'app')","('chat', 'app')","('app', 'chat')","('chat', 'app')","('app', 'chat')","('chat', 'app')","('chat', 'app')"
但是 我 不 爱 你 呀,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'message')","('chat', 'schedule')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')"
tfboys 成员 都 有 哪些,3,3,chat,chat,"('chat', 'epg')","('chat', 'epg')","('chat', 'tvchannel')","('chat', 'epg')","('chat', 'translation')","('chat', 'epg')","('chat', 'epg')","('chat', 'epg')","('chat', 'music')","('chat', 'match')"
我 就 不 抽烟,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'schedule')","('chat', 'music')","('chat', 'translation')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')"
你 有 妹妹,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'app')","('chat', 'schedule')","('chat', 'music')","('chat', 'weather')","('chat', 'music')","('chat', 'music')","('chat', 'app')","('chat', 'music')"
什么 一家 啊,3,3,chat,chat,"('chat', 'riddle')","('chat', 'epg')","('chat', 'tvchannel')","('chat', 'schedule')","('chat', 'health')","('chat', 'translation')","('chat', 'cookbook')","('chat', 'datetime')","('chat', 'map')","('chat', 'weather')"
我 要 看 剧 ， 你 给 我 下载 个 视频 软件 吧,0,0,app,app,"('app', 'video')","('app', 'video')","('app', 'video')","('app', 'epg')","('app', 'video')","('app', 'epg')","('app', 'video')","('app', 'video')","('app', 'epg')","('app', 'video')"
诺贝尔 是 谁,3,3,chat,chat,"('chat', 'message')","('chat', 'epg')","('chat', 'tvchannel')","('chat', 'schedule')","('chat', 'lottery')","('chat', 'datetime')","('chat', 'poetry')","('chat', 'datetime')","('chat', 'map')","('chat', 'health')"
你 最 可爱,3,3,chat,chat,"('chat', 'music')","('chat', 'cookbook')","('chat', 'music')","('chat', 'weather')","('chat', 'music')","('chat', 'weather')","('chat', 'music')","('chat', 'translation')","('chat', 'app')","('chat', 'music')"
你 知道 车万 翔 嘛,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'tvchannel')","('chat', 'music')","('chat', 'music')","('chat', 'epg')","('chat', 'music')","('chat', 'datetime')","('chat', 'map')","('chat', 'datetime')"
我 想 听 体面,16,16,music,music,"('music', 'chat')","('music', 'chat')","('music', 'video')","('music', 'chat')","('music', 'chat')","('music', 'video')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'chat')"
我 真的 要 生气 啦,3,3,chat,chat,"('chat', 'telephone')","('chat', 'cookbook')","('chat', 'video')","('chat', 'schedule')","('chat', 'music')","('chat', 'weather')","('chat', 'telephone')","('chat', 'music')","('chat', 'music')","('chat', 'cookbook')"
明天 上午 10点 距离 现在 还有 几 个 时辰,7,7,datetime,datetime,"('datetime', 'epg')","('datetime', 'schedule')","('datetime', 'epg')","('datetime', 'schedule')","('datetime', 'schedule')","('datetime', 'schedule')","('datetime', 'news')","('datetime', 'epg')","('datetime', 'schedule')","('datetime', 'chat')"
我 想 看 电视 ， 帮 我 打开 湖南 卫视 吧,9,27,epg,tvchannel,"('tvchannel', 'epg')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('tvchannel', 'epg')","('epg', 'tvchannel')","('tvchannel', 'epg')"
但是 没 钱,3,3,chat,chat,"('chat', 'telephone')","('chat', 'video')","('chat', 'map')","('chat', 'schedule')","('chat', 'music')","('chat', 'weather')","('chat', 'poetry')","('chat', 'app')","('chat', 'app')","('chat', 'datetime')"
我 想 从 合肥 到 北京 去 ， 可以 买 汽车票 吗,1,1,bus,bus,"('bus', 'train')","('chat', 'train')","('chat', 'train')","('train', 'bus')","('bus', 'train')","('chat', 'bus')","('train', 'bus')","('bus', 'chat')","('train', 'bus')","('bus', 'chat')"
在于 他们 自己 做 过 的 事 我 想 你 的 人生 哲学 的 意义 和 意义,3,3,chat,chat,"('chat', 'poetry')","('chat', 'video')","('chat', 'message')","('chat', 'map')","('chat', 'video')","('chat', 'translation')","('chat', 'poetry')","('chat', 'video')","('chat', 'poetry')","('chat', 'epg')"
11111 = 几,2,2,calc,calc,"('calc', 'chat')","('calc', 'chat')","('calc', 'chat')","('calc', 'chat')","('calc', 'datetime')","('calc', 'chat')","('calc', 'chat')","('calc', 'chat')","('calc', 'chat')","('calc', 'chat')"
你 怎么 匹配 的,3,3,chat,chat,"('chat', 'app')","('chat', 'epg')","('chat', 'map')","('chat', 'schedule')","('chat', 'health')","('chat', 'weather')","('chat', 'app')","('chat', 'translation')","('chat', 'map')","('chat', 'weather')"
这个 不 是 qq 表情 吗,3,3,chat,chat,"('chat', 'app')","('chat', 'app')","('chat', 'app')","('chat', 'app')","('chat', 'cookbook')","('chat', 'app')","('chat', 'app')","('chat', 'app')","('chat', 'app')","('chat', 'app')"
你 不 智能 你 大爷,3,3,chat,chat,"('chat', 'telephone')","('chat', 'cookbook')","('chat', 'app')","('chat', 'weather')","('chat', 'health')","('chat', 'weather')","('chat', 'health')","('chat', 'cookbook')","('chat', 'app')","('chat', 'translation')"
今天 合肥 冷 不 冷 啊 ， 最低 温度 是 多少,29,29,weather,weather,"('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')"
疯狂 的 石头 是 一 部 电影 吗,28,28,video,video,"('video', 'chat')","('video', 'epg')","('video', 'epg')","('video', 'epg')","('video', 'chat')","('video', 'epg')","('video', 'chat')","('video', 'chat')","('video', 'chat')","('video', 'cinemas')"
可以 帮 我 发封 邮件 给 小明 吗,8,8,email,email,"('email', 'telephone')","('email', 'chat')","('email', 'message')","('email', 'message')","('email', 'chat')","('email', 'message')","('email', 'chat')","('email', 'chat')","('email', 'cookbook')","('email', 'video')"
不 是 表情 是 歌,16,3,music,chat,"('music', 'chat')","('chat', 'music')","('music', 'chat')","('chat', 'music')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'chat')"
留 得 青山 在 ， 不怕 没 柴 烧 是 出自 哪 首 诗 啊,19,19,poetry,poetry,"('poetry', 'health')","('poetry', 'music')","('poetry', 'chat')","('poetry', 'riddle')","('poetry', 'cookbook')","('poetry', 'bus')","('poetry', 'chat')","('poetry', 'chat')","('poetry', 'chat')","('poetry', 'chat')"
我 想 了解 一下 ， 第50000 期 福彩 双色球,12,12,lottery,lottery,"('lottery', 'website')","('lottery', 'contacts')","('lottery', 'contacts')","('lottery', 'weather')","('lottery', 'tvchannel')","('lottery', 'tvchannel')","('lottery', 'website')","('lottery', 'weather')","('lottery', 'cookbook')","('lottery', 'match')"
