sentence,prediction,ground_true,预测,正确,fold_0_top2,fold_1_top2,fold_2_top2,fold_3_top2,fold_4_top2,fold_5_top2,fold_6_top2,fold_7_top2,fold_8_top2,fold_9_top2
我 不 查 了 你 走 吧,3,3,chat,chat,"('chat', 'map')","('chat', 'video')","('chat', 'music')","('chat', 'translation')","('chat', 'map')","('chat', 'music')","('chat', 'news')","('chat', 'music')","('chat', 'music')","('chat', 'music')"
你 咋 知道 我 的 名字,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'map')","('chat', 'translation')","('chat', 'datetime')","('chat', 'translation')","('chat', 'translation')","('chat', 'cookbook')"
韩语 的 亲爱 的 翻译 成 法语 ， 该 怎么 说,26,26,translation,translation,"('translation', 'riddle')","('translation', 'poetry')","('translation', 'riddle')","('translation', 'chat')","('translation', 'chat')","('translation', 'chat')","('translation', 'calc')","('translation', 'chat')","('translation', 'riddle')","('translation', 'chat')"
逛 街 没 钱 啊,3,3,chat,chat,"('chat', 'map')","('chat', 'app')","('chat', 'music')","('chat', 'music')","('chat', 'map')","('chat', 'music')","('chat', 'map')","('chat', 'map')","('chat', 'music')","('chat', 'app')"
這 不 是 髒話,3,3,chat,chat,"('chat', 'map')","('chat', 'poetry')","('chat', 'music')","('chat', 'poetry')","('chat', 'map')","('chat', 'music')","('chat', 'news')","('chat', 'health')","('chat', 'message')","('chat', 'email')"
拜拜 明天 见,3,3,chat,chat,"('chat', 'epg')","('chat', 'epg')","('chat', 'video')","('chat', 'epg')","('chat', 'video')","('chat', 'music')","('music', 'epg')","('chat', 'video')","('video', 'telephone')","('chat', 'website')"
这 几 天 是 不 是 又 要 禁渔期 啦,3,3,chat,chat,"('chat', 'datetime')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'epg')","('chat', 'epg')","('chat', 'datetime')","('chat', 'epg')","('chat', 'datetime')","('chat', 'news')","('chat', 'datetime')"
你 喜欢 与 哪个 年龄段 的 卿天,3,3,chat,chat,"('chat', 'map')","('chat', 'music')","('chat', 'message')","('chat', 'weather')","('chat', 'map')","('chat', 'music')","('chat', 'datetime')","('chat', 'music')","('chat', 'music')","('chat', 'app')"
朗科 大厦 去 丽雅 查尔顿 酒店,13,13,map,map,"('flight', 'map')","('map', 'flight')","('map', 'flight')","('map', 'schedule')","('map', 'translation')","('map', 'app')","('map', 'website')","('map', 'app')","('map', 'schedule')","('map', 'cinemas')"
给 我 新增 联系人 小 红 ， 电话 号码 是 13245456969,5,5,contacts,contacts,"('contacts', 'telephone')","('contacts', 'message')","('contacts', 'calc')","('contacts', 'telephone')","('contacts', 'map')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'lottery')"
今年 端午节 是 几 号,7,7,datetime,datetime,"('datetime', 'schedule')","('datetime', 'chat')","('datetime', 'chat')","('datetime', 'chat')","('datetime', 'epg')","('datetime', 'schedule')","('datetime', 'website')","('datetime', 'chat')","('datetime', 'weather')","('datetime', 'video')"
苏州 车站 路 27 号 是 哪个 火车站 呀,13,13,map,map,"('train', 'map')","('map', 'train')","('map', 'train')","('map', 'train')","('map', 'train')","('map', 'train')","('map', 'chat')","('map', 'train')","('map', 'train')","('map', 'chat')"
刘挺 老师 怎么样,3,3,chat,chat,"('chat', 'translation')","('chat', 'translation')","('chat', 'epg')","('chat', 'weather')","('chat', 'translation')","('chat', 'music')","('chat', 'contacts')","('chat', 'health')","('chat', 'translation')","('chat', 'health')"
得了 皮肤癌 怎么办 ， 治疗 办法 有 哪些,11,11,health,health,"('health', 'cookbook')","('health', 'translation')","('health', 'chat')","('health', 'cookbook')","('health', 'datetime')","('health', 'map')","('health', 'cookbook')","('health', 'chat')","('health', 'chat')","('health', 'chat')"
我 要 旅游,0,3,app,chat,"('website', 'app')","('chat', 'video')","('app', 'chat')","('app', 'chat')","('chat', 'video')","('chat', 'video')","('app', 'chat')","('app', 'video')","('website', 'chat')","('video', 'chat')"
不 想 去 了,3,3,chat,chat,"('chat', 'video')","('chat', 'map')","('chat', 'app')","('chat', 'app')","('chat', 'video')","('chat', 'music')","('chat', 'video')","('chat', 'map')","('chat', 'website')","('chat', 'map')"
我 想 看 电视 ， 打开 浙江 卫视,27,27,tvchannel,tvchannel,"('tvchannel', 'epg')","('tvchannel', 'epg')","('epg', 'tvchannel')","('tvchannel', 'epg')","('epg', 'tvchannel')","('tvchannel', 'epg')","('tvchannel', 'epg')","('tvchannel', 'epg')","('tvchannel', 'epg')","('tvchannel', 'epg')"
你 怎么 理解,3,3,chat,chat,"('chat', 'poetry')","('chat', 'translation')","('chat', 'translation')","('chat', 'weather')","('chat', 'epg')","('chat', 'music')","('chat', 'map')","('chat', 'map')","('chat', 'translation')","('chat', 'health')"
你 认识 乔丹 吗,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'weather')","('chat', 'weather')","('chat', 'novel')","('chat', 'music')","('chat', 'datetime')","('chat', 'weather')","('chat', 'music')","('chat', 'health')"
吃 早饭 了 吗,3,3,chat,chat,"('chat', 'map')","('chat', 'app')","('chat', 'datetime')","('chat', 'weather')","('chat', 'weather')","('chat', 'cookbook')","('chat', 'news')","('chat', 'datetime')","('chat', 'cookbook')","('chat', 'datetime')"
你 在 哪 条 街,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'music')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')"
我 想 看 关于 杨 幂 的 新闻 ， 能 帮 我 找 一下 吗,17,17,news,news,"('news', 'health')","('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'video')","('news', 'chat')","('news', 'chat')"
我 要 找 小三,3,3,chat,chat,"('chat', 'video')","('chat', 'video')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'video')","('chat', 'video')","('chat', 'music')","('chat', 'video')","('chat', 'telephone')","('video', 'chat')"
明天 五道口 附近 有如 家 酒店 大床房 吗,10,13,flight,map,"('chat', 'map')","('chat', 'radio')","('flight', 'chat')","('flight', 'map')","('chat', 'map')","('flight', 'schedule')","('flight', 'map')","('flight', 'map')","('map', 'chat')","('chat', 'flight')"
从 纽约 去 波士顿,13,13,map,map,"('map', 'chat')","('map', 'flight')","('map', 'flight')","('map', 'chat')","('map', 'bus')","('map', 'chat')","('map', 'flight')","('map', 'bus')","('map', 'chat')","('map', 'bus')"
那 你 去 不 去,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'weather')","('chat', 'health')","('chat', 'website')","('chat', 'cookbook')","('chat', 'datetime')","('chat', 'health')","('chat', 'map')","('chat', 'weather')"
简单 的 说说,3,3,chat,chat,"('chat', 'music')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'weather')","('chat', 'music')","('chat', 'datetime')","('chat', 'translation')","('chat', 'app')","('chat', 'schedule')"
晚上 回来 就 是 为了 和 你 一起 聊聊天 的,3,3,chat,chat,"('chat', 'map')","('chat', 'schedule')","('chat', 'message')","('chat', 'schedule')","('chat', 'schedule')","('chat', 'schedule')","('chat', 'message')","('chat', 'music')","('chat', 'music')","('chat', 'schedule')"
体育 新闻 在 哪个 台 ， 帮 我 调 一下 收音机,9,20,epg,radio,"('news', 'app')","('epg', 'radio')","('epg', 'radio')","('radio', 'tvchannel')","('epg', 'tvchannel')","('epg', 'radio')","('radio', 'news')","('epg', 'tvchannel')","('epg', 'news')","('epg', 'radio')"
这么 厉害 哦,3,3,chat,chat,"('chat', 'map')","('chat', 'app')","('chat', 'music')","('chat', 'message')","('chat', 'epg')","('chat', 'music')","('chat', 'datetime')","('chat', 'map')","('chat', 'music')","('chat', 'health')"
最近 有 什么 热门 的 歌 ， 可以 给 我 推荐 几 首 吗,16,16,music,music,"('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'video')","('music', 'chat')","('music', 'chat')","('music', 'chat')"
谁 是 俊哥,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'tvchannel')","('chat', 'music')","('chat', 'epg')","('chat', 'music')","('chat', 'datetime')","('chat', 'map')","('chat', 'map')","('chat', 'app')"
你 还是 一个 小孩子 长大 就 好 了,3,3,chat,chat,"('chat', 'map')","('chat', 'poetry')","('chat', 'music')","('chat', 'music')","('chat', 'map')","('chat', 'cookbook')","('chat', 'datetime')","('chat', 'weather')","('chat', 'music')","('chat', 'weather')"
你 爱 我 不,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'weather')","('chat', 'email')","('chat', 'music')","('chat', 'datetime')","('chat', 'music')","('chat', 'music')","('chat', 'weather')"
我 哪 知道 你 爸 是 谁,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'weather')","('chat', 'map')","('chat', 'music')","('chat', 'datetime')","('chat', 'riddle')","('chat', 'map')","('chat', 'email')"
那 你 给 我 唱 一 首 歌,16,16,music,music,"('music', 'poetry')","('music', 'video')","('music', 'chat')","('music', 'chat')","('music', 'poetry')","('music', 'poetry')","('music', 'poetry')","('music', 'chat')","('music', 'chat')","('music', 'poetry')"
听 不 懂 你 在 说 什么,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'translation')","('chat', 'epg')","('chat', 'music')","('chat', 'news')","('chat', 'health')","('chat', 'translation')","('chat', 'health')"
你 是 怎么 连 上 微信 的,3,3,chat,chat,"('chat', 'app')","('chat', 'app')","('chat', 'app')","('chat', 'app')","('chat', 'website')","('chat', 'app')","('chat', 'app')","('chat', 'app')","('chat', 'app')","('chat', 'app')"
帮 我 看 一下 天气 预报 ， 合肥 现在 多少 度,29,29,weather,weather,"('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'poetry')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')"
东方 卫视 有 什么 好看 的 电视剧 ， 八点档 的,9,9,epg,epg,"('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'video')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')"
帮 我 把 邮件 打开 ， 我 要 查看 邮件,8,8,email,email,"('email', 'cinemas')","('email', 'cookbook')","('email', 'app')","('email', 'app')","('email', 'music')","('email', 'message')","('email', 'music')","('email', 'app')","('email', 'flight')","('email', 'stock')"
你 这 是 在 犯傻,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'weather')","('chat', 'map')","('chat', 'cookbook')","('chat', 'datetime')","('chat', 'cookbook')","('chat', 'music')","('chat', 'cookbook')"
今天 有点 阴 yu,29,29,weather,weather,"('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'epg')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')"
你 不得 给 我 买 蛋糕 吗,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'music')","('chat', 'weather')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'music')","('chat', 'cookbook')"
帮 我 订 一 张 从 北京 到 上海 的 机票 后天 的,10,10,flight,flight,"('flight', 'train')","('flight', 'train')","('flight', 'chat')","('flight', 'tvchannel')","('flight', 'train')","('flight', 'train')","('flight', 'cinemas')","('flight', 'news')","('flight', 'email')","('flight', 'train')"
我 奶奶 去世 了,3,3,chat,chat,"('chat', 'video')","('chat', 'video')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'video')","('chat', 'music')","('chat', 'map')","('chat', 'health')","('chat', 'message')","('chat', 'health')"
编程 的 基本 步骤,3,3,chat,chat,"('chat', 'translation')","('chat', 'app')","('chat', 'calc')","('chat', 'translation')","('chat', 'calc')","('app', 'chat')","('chat', 'calc')","('chat', 'app')","('chat', 'weather')","('chat', 'tvchannel')"
我 没 及格 怎么办,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'health')","('chat', 'translation')","('chat', 'translation')","('chat', 'health')","('chat', 'datetime')","('chat', 'health')","('chat', 'translation')","('chat', 'health')"
除了 这个 没什么 可 好 说 的,3,3,chat,chat,"('chat', 'map')","('chat', 'news')","('chat', 'music')","('chat', 'weather')","('chat', 'epg')","('chat', 'music')","('chat', 'news')","('chat', 'music')","('chat', 'music')","('chat', 'weather')"
复习 复习 为什么 你 的 眼 里面 还 只 是 复习 呢,3,3,chat,chat,"('chat', 'map')","('chat', 'poetry')","('chat', 'translation')","('chat', 'weather')","('chat', 'epg')","('chat', 'poetry')","('chat', 'datetime')","('chat', 'health')","('chat', 'riddle')","('chat', 'health')"
你 啥 时候 能 变 聪明,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'health')","('chat', 'weather')","('chat', 'novel')","('chat', 'cookbook')","('chat', 'datetime')","('chat', 'health')","('chat', 'music')","('chat', 'health')"
你 跟 我 说说 暖心 的 话 说 长 一点,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('music', 'chat')","('chat', 'music')","('chat', 'video')","('chat', 'video')","('music', 'poetry')","('chat', 'weather')","('chat', 'music')","('chat', 'music')"
科比 和 姚明 谁 高,3,3,chat,chat,"('chat', 'map')","('chat', 'match')","('chat', 'tvchannel')","('chat', 'match')","('chat', 'epg')","('chat', 'match')","('chat', 'health')","('chat', 'match')","('chat', 'match')","('chat', 'match')"
可是 人家 想 你 想 的 睡 不 着 觉 啊 想 和 你 在 一起,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'music')","('chat', 'website')","('chat', 'music')","('chat', 'news')","('chat', 'music')","('chat', 'music')","('chat', 'message')"
他 是 哪 一 年 出生 的,3,3,chat,chat,"('chat', 'map')","('chat', 'app')","('chat', 'tvchannel')","('chat', 'weather')","('chat', 'epg')","('chat', 'music')","('chat', 'datetime')","('chat', 'health')","('chat', 'map')","('chat', 'health')"
那 你 那 意思 说 我 是 上 电脑 上去 查 去 呗 我 是 一个 老太太 我 不 太 会 使 电脑 我 就 心思 把 问问 你 还 挺 方便 的 那 你 要是 不 明白 的 话 那 就 算 了,3,3,chat,chat,"('chat', 'website')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'website')","('chat', 'app')","('chat', 'app')","('chat', 'app')","('chat', 'app')","('chat', 'datetime')"
哈尔滨 工业 大学 附近 酒店,13,13,map,map,"('map', 'chat')","('map', 'tvchannel')","('map', 'website')","('map', 'app')","('map', 'chat')","('tvchannel', 'map')","('map', 'chat')","('map', 'app')","('map', 'chat')","('map', 'tvchannel')"
替 我 拨打 个 电话 给 周 老师 ， 我 找 他 有 事情,24,24,telephone,telephone,"('telephone', 'contacts')","('telephone', 'contacts')","('telephone', 'riddle')","('telephone', 'contacts')","('telephone', 'map')","('telephone', 'contacts')","('telephone', 'contacts')","('telephone', 'message')","('telephone', 'chat')","('telephone', 'chat')"
有 什么 好看 的 小说 啊 ， 帮 我 找 找 吧,18,18,novel,novel,"('novel', 'chat')","('novel', 'train')","('novel', 'video')","('novel', 'video')","('novel', 'video')","('novel', 'epg')","('novel', 'video')","('novel', 'weather')","('novel', 'video')","('novel', 'video')"
我 爱 的 人 不 爱 我,3,16,chat,music,"('chat', 'music')","('chat', 'video')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')"
咒骂 咒骂 咒骂 咒骂 咒骂,3,3,chat,chat,"('telephone', 'chat')","('chat', 'translation')","('chat', 'music')","('telephone', 'chat')","('chat', 'website')","('translation', 'chat')","('translation', 'health')","('telephone', 'health')","('chat', 'music')","('video', 'telephone')"
为什么 是 好 的 坏 习惯,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'translation')","('chat', 'health')","('chat', 'novel')","('chat', 'music')","('chat', 'map')","('chat', 'health')","('chat', 'health')","('chat', 'health')"
你 在 说 啥,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'weather')","('chat', 'epg')","('chat', 'music')","('chat', 'datetime')","('chat', 'riddle')","('chat', 'music')","('chat', 'health')"
