sentence,prediction,ground_true,预测,正确,fold_0_top2,fold_1_top2,fold_2_top2,fold_3_top2,fold_4_top2,fold_5_top2,fold_6_top2,fold_7_top2,fold_8_top2,fold_9_top2
有 什么 方法 可以 治疗 贫血 ， 帮 我 查 下 吧,11,11,health,health,"('health', 'cookbook')","('health', 'schedule')","('health', 'email')","('health', 'video')","('health', 'schedule')","('health', 'lottery')","('health', 'weather')","('health', 'translation')","('health', 'poetry')","('health', 'chat')"
我 自 已 就 会 做,6,3,cookbook,chat,"('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'app')","('cookbook', 'music')","('cookbook', 'chat')","('cookbook', 'music')","('cookbook', 'music')","('cookbook', 'chat')","('cookbook', 'music')","('cookbook', 'music')"
不用 抢救 你 可以 去 死 了,3,3,chat,chat,"('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'map')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')"
哦 还 没 出生,3,3,chat,chat,"('chat', 'lottery')","('chat', 'video')","('chat', 'health')","('chat', 'music')","('chat', 'datetime')","('chat', 'health')","('chat', 'datetime')","('chat', 'health')","('chat', 'datetime')","('chat', 'map')"
那 你 讲 一点 我 看 得 懂 的 吗 你 那个 说 那个 字 不 是 废话,3,3,chat,chat,"('chat', 'translation')","('chat', 'epg')","('chat', 'translation')","('chat', 'epg')","('chat', 'stock')","('chat', 'map')","('chat', 'epg')","('chat', 'epg')","('chat', 'translation')","('chat', 'translation')"
你好 啊 你 能 提供 给 我 什么样 的 服务 和 帮助 呢,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'map')","('chat', 'music')","('chat', 'stock')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'app')","('chat', 'map')"
查询万 年历 ， 看看 今天 是 农历 初 几,7,7,datetime,datetime,"('datetime', 'chat')","('datetime', 'chat')","('datetime', 'contacts')","('datetime', 'epg')","('datetime', 'chat')","('datetime', 'chat')","('datetime', 'poetry')","('datetime', 'video')","('datetime', 'weather')","('datetime', 'chat')"
王子奇 是 不 是 傻,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'datetime')","('chat', 'news')","('chat', 'video')","('chat', 'datetime')","('chat', 'map')","('chat', 'cookbook')","('chat', 'video')","('chat', 'telephone')","('chat', 'telephone')"
你 和 谁 是 谁 更 厉害,3,3,chat,chat,"('chat', 'map')","('chat', 'datetime')","('chat', 'news')","('chat', 'video')","('chat', 'stock')","('chat', 'map')","('chat', 'weather')","('chat', 'weather')","('chat', 'lottery')","('chat', 'email')"
你 会 脑筋 急 转弯 吗 ， 给 我 来 个 脑筋 急 转弯,21,21,riddle,riddle,"('riddle', 'tvchannel')","('riddle', 'weather')","('riddle', 'novel')","('riddle', 'website')","('riddle', 'message')","('riddle', 'chat')","('riddle', 'news')","('riddle', 'app')","('riddle', 'website')","('riddle', 'lottery')"
不 开心 不 是 开心,3,3,chat,chat,"('chat', 'lottery')","('chat', 'music')","('chat', 'news')","('chat', 'music')","('chat', 'weather')","('chat', 'weather')","('chat', 'music')","('chat', 'weather')","('chat', 'app')","('chat', 'email')"
那 你 还要 继续 努力 啊,3,3,chat,chat,"('chat', 'calc')","('chat', 'music')","('chat', 'email')","('chat', 'music')","('chat', 'datetime')","('chat', 'map')","('chat', 'radio')","('chat', 'music')","('chat', 'music')","('chat', 'map')"
您好 我 是 河北,27,3,tvchannel,chat,"('tvchannel', 'map')","('tvchannel', 'website')","('tvchannel', 'health')","('map', 'tvchannel')","('tvchannel', 'map')","('tvchannel', 'map')","('tvchannel', 'map')","('tvchannel', 'map')","('tvchannel', 'health')","('tvchannel', 'map')"
周冬雨 有 哪些 好看 的 电影 啊,28,28,video,video,"('video', 'epg')","('video', 'epg')","('video', 'cinemas')","('video', 'epg')","('video', 'epg')","('video', 'epg')","('video', 'epg')","('video', 'epg')","('video', 'chat')","('video', 'epg')"
我 要 打 个 电话 给 小明 ， 拨打 尾号 是 5656 的 那个,5,24,contacts,telephone,"('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')","('telephone', 'message')","('telephone', 'contacts')","('telephone', 'contacts')","('contacts', 'telephone')","('telephone', 'contacts')","('contacts', 'telephone')"
我 海边 出发,13,3,map,chat,"('map', 'chat')","('map', 'chat')","('map', 'flight')","('chat', 'map')","('chat', 'map')","('map', 'chat')","('chat', 'map')","('map', 'chat')","('chat', 'map')","('map', 'chat')"
替 我 定 一个 闹钟 ， 时间 是 下午 2点,22,22,schedule,schedule,"('schedule', 'train')","('schedule', 'datetime')","('schedule', 'datetime')","('schedule', 'datetime')","('schedule', 'datetime')","('schedule', 'datetime')","('schedule', 'datetime')","('schedule', 'datetime')","('schedule', 'datetime')","('schedule', 'datetime')"
高通 是 谁,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'epg')","('chat', 'stock')","('chat', 'map')","('chat', 'map')","('chat', 'datetime')","('chat', 'map')","('chat', 'map')"
桃花 流水 鳜鱼 肥 呲牙,6,19,cookbook,poetry,"('cookbook', 'chat')","('cookbook', 'chat')","('chat', 'cookbook')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')"
你 知道 南昌 在 哪里,13,13,map,map,"('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')"
我 不 想 玩 游戏 了 ， 你 给 我 把 消消乐 关掉,3,0,chat,app,"('chat', 'app')","('chat', 'app')","('chat', 'app')","('chat', 'music')","('chat', 'website')","('chat', 'website')","('app', 'chat')","('app', 'chat')","('chat', 'app')","('chat', 'app')"
高血压 患者 饮食 上 要 注意 些 什么,11,11,health,health,"('health', 'lottery')","('health', 'schedule')","('health', 'schedule')","('health', 'weather')","('health', 'schedule')","('health', 'chat')","('health', 'schedule')","('health', 'chat')","('health', 'schedule')","('health', 'schedule')"
你 怎么 知道 我 名字,3,3,chat,chat,"('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'music')","('chat', 'translation')","('chat', 'map')"
你 是 不 是 猪,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'app')","('chat', 'translation')","('chat', 'video')","('chat', 'cookbook')","('chat', 'map')","('chat', 'cookbook')","('chat', 'music')","('chat', 'app')","('chat', 'email')"
虚假 的 后果 是 精华 啊 帅哥 v 好 故事,3,3,chat,chat,"('chat', 'epg')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'epg')","('chat', 'video')","('chat', 'epg')","('epg', 'chat')","('chat', 'video')","('chat', 'video')"
哈尔滨 最 好 的 大学 是,13,3,map,chat,"('map', 'chat')","('chat', 'map')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('chat', 'map')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')"
我 饿 了 小 哥哥 不 约 我 吃饭,3,3,chat,chat,"('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'telephone')","('chat', 'map')","('chat', 'app')","('chat', 'music')","('chat', 'schedule')","('chat', 'telephone')"
刘德华 的 女儿 是 谁,3,3,chat,chat,"('chat', 'video')","('chat', 'epg')","('chat', 'video')","('chat', 'video')","('chat', 'music')","('chat', 'riddle')","('chat', 'video')","('chat', 'video')","('chat', 'datetime')","('chat', 'riddle')"
我 想 听 陈 奕迅 的 歌 ， 就 阴天 快乐 吧,16,16,music,music,"('music', 'lottery')","('music', 'chat')","('music', 'match')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'contacts')","('music', 'calc')","('music', 'weather')","('music', 'radio')"
我 想 定外 卖 ， 你 给 我 装 一个 美团 可以 吗,3,0,chat,app,"('chat', 'cookbook')","('chat', 'app')","('chat', 'riddle')","('chat', 'music')","('chat', 'cookbook')","('chat', 'map')","('chat', 'cookbook')","('chat', 'music')","('chat', 'app')","('chat', 'cookbook')"
睡 会 觉 吧,3,3,chat,chat,"('chat', 'epg')","('chat', 'music')","('health', 'music')","('music', 'riddle')","('chat', 'health')","('music', 'chat')","('music', 'riddle')","('music', 'health')","('chat', 'schedule')","('health', 'chat')"
我 要 看 安徽 公共 频道 ， 帮 我 转 到 那个 台 谢谢,9,27,epg,tvchannel,"('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('tvchannel', 'epg')","('tvchannel', 'epg')","('epg', 'tvchannel')","('epg', 'tvchannel')","('tvchannel', 'epg')","('tvchannel', 'epg')"
哦 哦 抱歉 我 忘 了,16,3,music,chat,"('cookbook', 'lottery')","('music', 'message')","('music', 'email')","('music', 'website')","('message', 'tvchannel')","('music', 'riddle')","('email', 'music')","('music', 'email')","('website', 'music')","('email', 'music')"
你 不 理 我 了,3,3,chat,chat,"('chat', 'map')","('chat', 'music')","('chat', 'news')","('chat', 'music')","('chat', 'website')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'website')","('chat', 'email')"
杨 幂 的 老公,3,3,chat,chat,"('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')"
你 爱 中国 吗,3,3,chat,chat,"('chat', 'map')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'epg')","('chat', 'video')","('chat', 'map')"
荷兰队 vs 德国队 比赛 结束 了 吗 ， 比分 多少,14,14,match,match,"('match', 'message')","('match', 'chat')","('match', 'chat')","('match', 'epg')","('match', 'chat')","('match', 'chat')","('match', 'map')","('match', 'chat')","('match', 'music')","('match', 'chat')"
我 想 听 一下 新闻 ， 播报 几 条 最近 的 新闻,17,17,news,news,"('news', 'message')","('news', 'chat')","('news', 'translation')","('news', 'message')","('news', 'chat')","('news', 'bus')","('news', 'riddle')","('news', 'chat')","('news', 'video')","('news', 'weather')"
你 说 姑姑 是 不 是 全 中国 人民 的 太阳宫 啊,3,3,chat,chat,"('chat', 'map')","('chat', 'epg')","('chat', 'map')","('chat', 'video')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'music')","('chat', 'poetry')","('chat', 'map')"
十五 加 十八 等于 几,2,2,calc,calc,"('calc', 'datetime')","('calc', 'chat')","('calc', 'datetime')","('calc', 'datetime')","('calc', 'datetime')","('calc', 'video')","('calc', 'datetime')","('calc', 'datetime')","('calc', 'datetime')","('calc', 'tvchannel')"
重播 北京 卫视 昨晚 八点 的 电视剧 ， 烈火 如 歌,9,9,epg,epg,"('epg', 'tvchannel')","('epg', 'music')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')"
霸王龙 和 剑龙 哪个 高,3,3,chat,chat,"('chat', 'epg')","('chat', 'epg')","('chat', 'epg')","('chat', 'epg')","('chat', 'epg')","('chat', 'epg')","('chat', 'contacts')","('chat', 'stock')","('chat', 'health')","('chat', 'epg')"
我 想 看 巴西队 主队 的 赛事 ， 请问 预告 在 哪 看,14,14,match,match,"('match', 'video')","('match', 'video')","('match', 'news')","('video', 'match')","('match', 'video')","('match', 'video')","('match', 'map')","('match', 'epg')","('match', 'music')","('match', 'map')"
不 想 听,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('music', 'chat')","('chat', 'music')","('chat', 'music')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('chat', 'music')","('music', 'chat')"
笨笨 你 知道 什么 是 开心 吗,3,3,chat,chat,"('chat', 'map')","('chat', 'epg')","('chat', 'news')","('chat', 'epg')","('chat', 'stock')","('chat', 'map')","('chat', 'weather')","('chat', 'weather')","('chat', 'app')","('chat', 'email')"
哎 明天 啊 火车票 新娘 咯 厦门 的 火车,25,25,train,train,"('train', 'flight')","('train', 'flight')","('train', 'chat')","('train', 'epg')","('train', 'flight')","('train', 'app')","('train', 'flight')","('train', 'flight')","('train', 'cookbook')","('train', 'flight')"
百 川 东 到 海磕头,13,19,map,poetry,"('map', 'poetry')","('map', 'stock')","('map', 'poetry')","('map', 'poetry')","('map', 'train')","('map', 'poetry')","('map', 'telephone')","('map', 'train')","('map', 'stock')","('map', 'poetry')"
我 要 查找 联系人 ， 帮 我 把 联系人 列表 打开,5,5,contacts,contacts,"('contacts', 'app')","('contacts', 'app')","('contacts', 'app')","('contacts', 'email')","('contacts', 'app')","('contacts', 'app')","('contacts', 'email')","('contacts', 'app')","('contacts', 'app')","('app', 'contacts')"
军事 新闻 给 我 发 一个,17,17,news,news,"('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'epg')","('news', 'message')","('news', 'message')","('news', 'epg')","('news', 'epg')","('news', 'epg')","('news', 'message')"
我 要 去 长沙,13,13,map,map,"('map', 'chat')","('map', 'chat')","('map', 'flight')","('map', 'chat')","('map', 'chat')","('map', 'tvchannel')","('map', 'train')","('map', 'chat')","('map', 'chat')","('map', 'chat')"
姚 明 的 爸爸 的 女儿 是 谁,3,3,chat,chat,"('chat', 'epg')","('chat', 'epg')","('chat', 'contacts')","('chat', 'epg')","('chat', 'epg')","('chat', 'map')","('chat', 'video')","('chat', 'video')","('chat', 'poetry')","('chat', 'epg')"
最近 新 上映 的 电影 有 什么 好看 的 ， 可以 帮 我 推荐 下 吗,28,4,video,cinemas,"('video', 'cinemas')","('video', 'chat')","('video', 'cinemas')","('cinemas', 'video')","('video', 'chat')","('video', 'cinemas')","('cinemas', 'music')","('video', 'cinemas')","('cinemas', 'chat')","('chat', 'cinemas')"
我 在 哈尔滨 学府 四 道 街 哪个 饭店 好吃 啊,13,13,map,map,"('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'website')","('chat', 'map')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')"
不 太 能,3,3,chat,chat,"('chat', 'weather')","('chat', 'tvchannel')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'map')"
4 除以 2 ， 再 乘 以 3 减 6 等于 几,2,2,calc,calc,"('calc', 'chat')","('calc', 'chat')","('calc', 'chat')","('calc', 'riddle')","('calc', 'lottery')","('calc', 'lottery')","('calc', 'radio')","('calc', 'music')","('calc', 'schedule')","('calc', 'tvchannel')"
好 啦 咱们 说 点 别的 好吧,3,3,chat,chat,"('chat', 'datetime')","('chat', 'tvchannel')","('chat', 'tvchannel')","('epg', 'datetime')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'music')","('chat', 'website')","('chat', 'datetime')"
不 想 洗刷,3,3,chat,chat,"('chat', 'weather')","('chat', 'video')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'weather')","('chat', 'music')"
从 哈尔滨 的 哈西 万达 到 中央 大街 坐 多少 路 车,13,13,map,map,"('map', 'bus')","('map', 'bus')","('bus', 'map')","('bus', 'map')","('map', 'bus')","('bus', 'map')","('bus', 'map')","('map', 'bus')","('bus', 'map')","('map', 'bus')"
有 恐怖 小说 吗 ， 有的 话 帮 我 下载 一 部,18,18,novel,novel,"('novel', 'chat')","('chat', 'novel')","('novel', 'chat')","('novel', 'video')","('novel', 'chat')","('novel', 'chat')","('novel', 'app')","('novel', 'video')","('novel', 'chat')","('novel', 'video')"
帮 我 发 个 短信 给 李健 ， 号码 是 18156562323,15,15,message,message,"('message', 'contacts')","('message', 'contacts')","('message', 'contacts')","('message', 'contacts')","('message', 'contacts')","('message', 'contacts')","('message', 'contacts')","('message', 'contacts')","('message', 'contacts')","('message', 'contacts')"
八百 里 霜天,19,3,poetry,chat,"('poetry', 'website')","('poetry', 'website')","('poetry', 'website')","('poetry', 'website')","('poetry', 'website')","('poetry', 'calc')","('poetry', 'website')","('poetry', 'website')","('poetry', 'website')","('poetry', 'calc')"
我 现在 在 中环城 ， 可以 帮 我 导航 去 之 心 城 吗,13,13,map,map,"('map', 'chat')","('chat', 'map')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('chat', 'map')","('map', 'chat')","('map', 'chat')","('chat', 'map')","('chat', 'map')"
你 笑 一个 吧,3,3,chat,chat,"('chat', 'video')","('chat', 'music')","('chat', 'riddle')","('chat', 'music')","('chat', 'music')","('chat', 'riddle')","('chat', 'music')","('chat', 'music')","('chat', 'riddle')","('chat', 'riddle')"
重播 一下 昨晚 的 烈火 如 歌 ， 浙江 台 的 那个,9,9,epg,epg,"('epg', 'tvchannel')","('epg', 'music')","('epg', 'tvchannel')","('epg', 'music')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'music')","('epg', 'tvchannel')","('epg', 'music')","('epg', 'tvchannel')"
